"obs";"pred"
"0";0.799953313504286
"0";0.807842805145769
"0";0.36269193032699
"0";0.835520721987835
"0";0.662981824200831
"0";0.747560437372078
"1";0.493574255886807
"0";0.67447124528936
"0";0.645779157803065
"0";0.824317854624945
"0";0.403222000108578
"0";0.936584498308171
"0";0.602639263422104
"0";0.555433627538305
"0";0.790219474252873
"0";0.813565670122669
"1";0.189135172567546
"0";0.838368760748029
"0";0.933873174223846
"1";0.61323906435923
"0";0.587719933967636
"1";0.654235883731042
"0";0.531911311598993
"0";0.552979463248452
"0";0.831401290822239
"0";0.727067277427879
"1";0.102457689276842
"0";0.802469063438478
"0";0.60582966763328
"0";0.696083067819451
"0";0.690580873352544
"1";0.143375386498511
"1";0.161363875655107
"0";0.75350800112065
"1";0.607735493923756
"0";0.873157598063061
"0";0.263947426044528
"1";0.556723872776585
"0";0.832701647554922
"0";0.63742837621043
"0";0.667241580957446
"0";0.887985855845072
"0";0.820634354881693
"0";0.767763019240625
"0";0.757354387513783
"1";0.492948773316257
"1";0.31492615910054
"0";0.798842807546235
"0";0.530579068689151
"0";0.491981608175154
"1";0.526850213794886
"0";0.572171333836731
"1";0.420174898153511
"1";0.320007572396889
"0";0.869729339528941
"0";0.897632219292918
"0";0.648267423610567
"1";0.158320633102572
"0";0.827974474034095
"1";0.227004872817371
"0";0.810365149259921
"0";0.801669377211784
"0";0.859542036025328
"1";0.650744073617096
"0";0.382986430325253
"0";0.673752523599965
"1";0.598755473293009
"0";0.866143770677302
"1";0.21701074973748
"1";0.276627481191068
"1";0.2942826001797
"1";0.682040797443255
"0";0.658835581001713
"0";0.829857294946821
"0";0.710678789573048
"0";0.475702845509436
"0";0.809116201189696
"1";0.259088578697192
"1";0.754098396115531
"0";0.708436916924717
"0";0.852868771649164
"0";0.744458188211076
"1";0.595261804347483
"1";0.455626189432562
"0";0.762676366393298
"0";0.712148047238635
"0";0.772310438931779
"0";0.782771694560904
"0";0.778226489686737
"0";0.732869098388637
"1";0.553147173372137
"0";0.650071013866207
"0";0.874911142010129
"0";0.700263312945781
"1";0.699914912347878
"1";0.200737828905015
"0";0.705095292294938
"0";0.634206291926349
"0";0.805348845105552
"1";0.688812076107873
"0";0.757656080475671
"0";0.824036748272131
"0";0.650643195813894
"0";0.849276213732436
"0";0.721667671515321
"0";0.421672143785481
"0";0.644723071296922
"0";0.728398086949673
"1";0.2779391828754
"1";0.465996808647522
"1";0.694927458544433
"1";0.516655828649837
"1";0.255933503063924
"0";0.604600614371398
"1";0.45081654053485
"1";0.664931521813361
"0";0.883438213982946
"0";0.736484955217506
"1";0.442239231559659
"0";0.553922830282477
"0";0.506175759392616
"1";0.719292994828509
"0";0.683820564244954
"1";0.792231805528306
"0";0.628705483691442
"1";0.355624431452782
"0";0.816767614926009
"0";0.376594872430423
"0";0.743098532583449
"0";0.889621730720795
"1";0.439932894205621
"1";0.283424441044923
"0";0.625063858306301
"1";0.223703077156389
"1";0.736631417728582
"1";0.329946946000952
"0";0.841051878430893
"0";0.642294186019107
"0";0.852163645306559
"1";0.412890892094331
"1";0.644948188552255
"1";0.534839602528509
"0";0.723224958272324
"1";0.845979194664613
"1";0.597414160722794
"0";0.915766180631109
"0";0.80092555087566
"0";0.83580884600814
"1";0.304671207614217
"0";0.39948887482852
"0";0.669946783339818
"0";0.955282965079657
"0";0.64637328612465
"1";0.324448033313959
"1";0.565079562952886
"0";0.231839783432237
"0";0.902880360939752
"0";0.887174944608832
"1";0.565002803600708
"0";0.805320843663472
"1";0.817325391105847
"1";0.178864852397721
"0";0.725147536352659
"0";0.631298812106633
"0";0.633623822961024
"1";0.62937595639724
"0";0.599374582370194
"1";0.402633127962095
"0";0.867390006085161
"1";0.659850809885283
"0";0.743007237430188
"0";0.717732499617152
"1";0.512329842722871
"1";0.670432469279262
"0";0.856996407827984
"0";0.768031672481379
"0";0.697071839203653
"0";0.584166024983683
"1";0.696178603524532
"0";0.712090979258963
"1";0.108609802105909
"0";0.645317856255383
"1";0.419536809182674
"0";0.726607634523739
"0";0.473498143451638
"1";0.283194555861004
"0";0.762645313498848
"0";0.574924990813942
"0";0.823323128205052
"0";0.75570112466126
"1";0.454045063287557
"0";0.522950125536573
"0";0.911612480220693
"0";0.819458711192931
"0";0.679323194745696
"1";0.542223652103077
"0";0.824280529763223
"1";0.225915599924644
"0";0.790094493915938
"0";0.784310401151526
"0";0.467993273425214
"1";0.366078262045147
"1";0.575747620974461
"1";0.40755038737163
"1";0.666378415231328
"1";0.349994371205731
"0";0.477920235442131
"0";0.667476966633385
"0";0.822820135103226
"1";0.781716382026879
"1";0.154394976706867
"0";0.36580129817591
"1";0.591511520958037
"0";0.926554001011037
"1";0.685889104767192
"0";0.612309418574185
"0";0.971539542853663
"0";0.773922860314819
"0";0.623118706156375
"0";0.864815370383369
"0";0.804993257595183
"0";0.825581973395099
"1";0.415916824483959
"0";0.804778779345568
"0";0.801073741266195
"0";0.556544220810459
"1";0.401504426497544
"0";0.959787336495302
"1";0.474326350597893
"0";0.699557761664984
"0";0.818313901911968
"0";0.716587645920231
"0";0.833560899923711
"0";0.882709161224991
"0";0.702503601183104
"0";0.585319299304903
"0";0.612094592784641
"0";0.801480967824675
"1";0.662405617098814
"1";0.262834614016555
"0";0.874021235762655
"0";0.930152305518831
"1";0.481641796786855
"1";0.35405575481624
"0";0.776385750349497
"0";0.666003561139592
"0";0.601107683520265
"1";0.664802937863002
"0";0.609192668398288
"1";0.225220415768769
"1";0.511172122615346
"1";0.615255485517478
"0";0.872887257382725
"1";0.425908327698004
"1";0.489257866259822
"0";0.680116858438485
"1";0.490985039169117
"0";0.669720464831111
"0";0.230574693032404
"0";0.884576988570308
"0";0.674433589322606
"1";0.559139658414924
"0";0.833131729011041
"1";0.103783917931727
"0";0.802191059249842
"0";0.762404063577407
"0";0.743966997913701
"1";0.485736231136256
"1";0.251583752080786
"1";0.20426611466772
"0";0.842966892099606
"1";0.689446589694061
"0";0.72418025476747
"0";0.591171717372633
"0";0.716864980170392
"0";0.640985578885908
"1";0.230296990173098
"1";0.782183639070939
"0";0.72995234826932
"0";0.787390334082316
"1";0.258436862489478
"1";0.800532767126013
"1";0.545673210801129
"0";0.901688377806182
"0";0.853024248910947
"0";0.618236879458099
"0";0.826914537641907
"1";0.243360246666863
"0";0.833811348489503
"0";0.842500501912656
"0";0.792432519910766
"1";0.469641428767442
"1";0.84173311952083
"1";0.31534322278353
"0";0.757624688287791
"0";0.434818304234088
"1";0.284890530527917
"1";0.678953884720562
"1";0.61273145686173
"1";0.60003062402013
"0";0.857231401031567
"1";0.245372070547354
"0";0.752880549745177
"0";0.843637635926519
"0";0.960654203947482
"0";0.90272258103779
"0";0.529938335793082
"0";0.814410563572193
"0";0.763046436875519
"0";0.788051528488152
"0";0.577788841166873
"0";0.879545157871685
"1";0.657295437323422
"0";0.705855153557894
"1";0.153355919906413
"0";0.701437641551659
"0";0.778645956389966
"1";0.284130159044997
"1";0.467108684590281
"1";0.297079864461489
"0";0.427784446484239
"0";0.705223093452304
"1";0.626668940496835
"0";0.799184977472583
"0";0.696350449289233
"1";0.416966201240775
"0";0.884094346838411
"0";0.822927608528872
"0";0.400244049236065
"0";0.685144997407436
"0";0.859815824997389
"0";0.60099224455705
"0";0.95811418122844
"0";0.745738550025257
"1";0.395272550017489
"0";0.678934414816878
"1";0.622386057946373
"1";0.799527898445063
"0";0.947497003423943
